Q8TDX9,Error in Q8TDX9@: aa_position not found
Q6KC79,Error in Q6KC79@: aa_position not found
Q5THJ4,Error in Q5THJ4@: aa_position not found
Q4LDE5,Error in Q4LDE5@: aa_position not found
P35555,Error in P35555@: aa_position not found
Q8TDJ6,Error in Q8TDJ6@: aa_position not found
Q8TDW7,Error in Q8TDW7@: aa_position not found
Q96JB1,Error in Q96JB1@: aa_position not found
P12111,Error in P12111@: aa_position not found
Q86UP3,Error in Q86UP3@: aa_position not found
Q86UQ4,Error in Q86UQ4@: aa_position not found
Q9Y485,Error in Q9Y485@: aa_position not found
Q9P2P6,Error in Q9P2P6@: aa_position not found
Q8NDA2,Error in Q8NDA2@: aa_position not found
Q8WXG9,Error in Q8WXG9@: aa_position not found
Q6V0I7,Error in Q6V0I7@: aa_position not found
P78509,Error in P78509@: aa_position not found
Q86XX4,Error in Q86XX4@: aa_position not found
Q9P2P6,Error in Q9P2P6@: aa_position not found
O94915,Error in O94915@: aa_position not found
Q96L91,Error in Q96L91@: aa_position not found
Q8NF91,Error in Q8NF91@: aa_position not found
Q68DQ2,Error in Q68DQ2@: aa_position not found
P08519,Error in P08519@: aa_position not found
Q5T011,Error in Q5T011@: aa_position not found
Q15751,Error in Q15751@: aa_position not found
Q9Y485,Error in Q9Y485@: aa_position not found
Q14517,Error in Q14517@: aa_position not found
Q7Z6Z7,Error in Q7Z6Z7@: aa_position not found
P22105,Error in P22105@: aa_position not found
Q7Z407,Error in Q7Z407@: aa_position not found
O15230,Error in O15230@: aa_position not found
Q9NYQ7,Error in Q9NYQ7@: aa_position not found
Q16787,Error in Q16787@: aa_position not found
P22105,Error in P22105@: aa_position not found
Q6ZR08,Error in Q6ZR08@: aa_position not found
P25391,Error in P25391@: aa_position not found
P51587,Error in P51587@: aa_position not found
Q8IZQ1,Error in Q8IZQ1@: aa_position not found
Q96JB1,Error in Q96JB1@: aa_position not found
Q15751,Error in Q15751@: aa_position not found
Q7Z407,Error in Q7Z407@: aa_position not found
Q5VT06,Error in Q5VT06@: aa_position not found
O15230,Error in O15230@: aa_position not found
Q14517,Error in Q14517@: aa_position not found
Q5CZC0,Error in Q5CZC0@: aa_position not found
Q8TD57,Error in Q8TD57@: aa_position not found
Q4G0P3,Error in Q4G0P3@: aa_position not found
Q8NF91,Error in Q8NF91@: aa_position not found
P24043,Error in P24043@: aa_position not found
O75445,Error in O75445@: aa_position not found
Q0VDD8,Error in Q0VDD8@: aa_position not found
P35556,Error in P35556@: aa_position not found
P98161,Error in P98161@: aa_position not found
Q685J3,Error in Q685J3@: aa_position not found
Q96JB1,Error in Q96JB1@: aa_position not found
Q8TE73,Error in Q8TE73@: aa_position not found
O15018,Error in O15018@: aa_position not found
P20929,Error in P20929@: aa_position not found
P42858,Error in P42858@: aa_position not found
P25391,Error in P25391@: aa_position not found
Q8TDW7,Error in Q8TDW7@: aa_position not found
Q99996,Error in Q99996@: aa_position not found
P08519,Error in P08519@: aa_position not found
O94915,Error in O94915@: aa_position not found
Q6KC79,Error in Q6KC79@: aa_position not found
Q6KC79,Error in Q6KC79@: aa_position not found
Q86WI1,Error in Q86WI1@: aa_position not found
Q14571,Error in Q14571@: aa_position not found
Q07954,Error in Q07954@: aa_position not found
Q8WUY3,Error in Q8WUY3@: aa_position not found
Q9Y485,Error in Q9Y485@: aa_position not found
Q09666,Error in Q09666@: aa_position not found
O60229,Error in O60229@: aa_position not found
O60673,Error in O60673@: aa_position not found
P11532,Error in P11532@: aa_position not found
Q96RW7,Error in Q96RW7@: aa_position not found
O15050,Error in O15050@: aa_position not found
Q8IWI9,Error in Q8IWI9@: aa_position not found
Q6ZS81,Error in Q6ZS81@: aa_position not found
Q5VST9,Error in Q5VST9@: aa_position not found
Q9NT68,Error in Q9NT68@: aa_position not found
Q9BQE4,Error in Q9BQE4@: aa_position not found
P12111,Error in P12111@: aa_position not found
Q8WXH0,Error in Q8WXH0@: aa_position not found
P04745,Error in P04745@: aa_position not found
Q14571,Error in Q14571@: aa_position not found
Q7Z408,Error in Q7Z408@: aa_position not found
Q07954,Error in Q07954@: aa_position not found
Q8IVF4,Error in Q8IVF4@: aa_position not found
Q8TE73,Error in Q8TE73@: aa_position not found
Q5VST9,Error in Q5VST9@: aa_position not found
Q6ZR08,Error in Q6ZR08@: aa_position not found
Q8NCM8,Error in Q8NCM8@: aa_position not found
P49792,Error in P49792@: aa_position not found
P98164,Error in P98164@: aa_position not found
O60673,Error in O60673@: aa_position not found
P51587,Error in P51587@: aa_position not found
O15050,Error in O15050@: aa_position not found
Q68DQ2,Error in Q68DQ2@: aa_position not found
Q99996,Error in Q99996@: aa_position not found
Q15413,Error in Q15413@: aa_position not found
Q9NT68,Error in Q9NT68@: aa_position not found
P20929,Error in P20929@: aa_position not found
Q6ZTR5,Error in Q6ZTR5@: aa_position not found
Q8IZQ1,Error in Q8IZQ1@: aa_position not found
Q6KC79,Error in Q6KC79@: aa_position not found
Q8WXG9,Error in Q8WXG9@: aa_position not found
Q9NYQ6,Error in Q9NYQ6@: aa_position not found
Q07954,Error in Q07954@: aa_position not found
O43149,Error in O43149@: aa_position not found
Q9NZJ4,Error in Q9NZJ4@: aa_position not found
Q8TD26,Error in Q8TD26@: aa_position not found
Q02224,Error in Q02224@: aa_position not found
O75445,Error in O75445@: aa_position not found
Q9C0G6,Error in Q9C0G6@: aa_position not found
Q96PZ7,Error in Q96PZ7@: aa_position not found
Q6ZS81,Error in Q6ZS81@: aa_position not found
Q9Y6R7,Error in Q9Y6R7@: aa_position not found
Q8IVF2,Error in Q8IVF2@: aa_position not found
Q9NRC6,Error in Q9NRC6@: aa_position not found
Q96DT5,Error in Q96DT5@: aa_position not found
Q8NEZ4,Error in Q8NEZ4@: aa_position not found
Q4LDE5,Error in Q4LDE5@: aa_position not found
Q9P225,Error in Q9P225@: aa_position not found
O75962,Error in O75962@: aa_position not found
Q9Y6V0,Error in Q9Y6V0@: aa_position not found
Q96L91,Error in Q96L91@: aa_position not found
Q9UKZ4,Error in Q9UKZ4@: aa_position not found
Q14789,Error in Q14789@: aa_position not found
Q4G0P3,Error in Q4G0P3@: aa_position not found
Q8TCU4,Error in Q8TCU4@: aa_position not found
Q8TE73,Error in Q8TE73@: aa_position not found
Q8TD26,Error in Q8TD26@: aa_position not found
Q2LD37,Error in Q2LD37@: aa_position not found
Q86UQ4,Error in Q86UQ4@: aa_position not found
Q5THJ4,Error in Q5THJ4@: aa_position not found
Q9UPN3,Error in Q9UPN3@: aa_position not found
Q5T1H1,Error in Q5T1H1@: aa_position not found
P0C617,Error in P0C617@: aa_position not found
Q9UFH2,Error in Q9UFH2@: aa_position not found
Q14643,Error in Q14643@: aa_position not found
Q9NU22,Error in Q9NU22@: aa_position not found
Q8IVF4,Error in Q8IVF4@: aa_position not found
Q8WXG9,Error in Q8WXG9@: aa_position not found
Q7Z408,Error in Q7Z408@: aa_position not found
P25391,Error in P25391@: aa_position not found
O75445,Error in O75445@: aa_position not found
Q8IZT6,Error in Q8IZT6@: aa_position not found
P20929,Error in P20929@: aa_position not found
Q96Q15,Error in Q96Q15@: aa_position not found
Q03001,Error in Q03001@: aa_position not found
O60494,Error in O60494@: aa_position not found
O75445,Error in O75445@: aa_position not found
O75445,Error in O75445@: aa_position not found
Q8TDX9,Error in Q8TDX9@: aa_position not found
O60673,Error in O60673@: aa_position not found
P04114,Error in P04114@: aa_position not found
Q16787,Error in Q16787@: aa_position not found
Q7Z7G8,Error in Q7Z7G8@: aa_position not found
Q8WXX0,Error in Q8WXX0@: aa_position not found
Q9NZR2,Error in Q9NZR2@: aa_position not found
Q6ZRS2,Error in Q6ZRS2@: aa_position not found
Q9Y4D8,Error in Q9Y4D8@: aa_position not found
Q8IWI9,Error in Q8IWI9@: aa_position not found
P25054,Error in P25054@: aa_position not found
Q6V0I7,Error in Q6V0I7@: aa_position not found
P46013,Error in P46013@: aa_position not found
P35555,Error in P35555@: aa_position not found
Q8TDX9,Error in Q8TDX9@: aa_position not found
Q9NYQ8,Error in Q9NYQ8@: aa_position not found
Q16787,Error in Q16787@: aa_position not found
Q6ZR08,Error in Q6ZR08@: aa_position not found
Q15911,Error in Q15911@: aa_position not found
Q6ZS81,Error in Q6ZS81@: aa_position not found
Q5T011,Error in Q5T011@: aa_position not found
Q9NYQ8,Error in Q9NYQ8@: aa_position not found
Q8IZT6,Error in Q8IZT6@: aa_position not found
P98164,Error in P98164@: aa_position not found
Q8WUY3,Error in Q8WUY3@: aa_position not found
P98160,Error in P98160@: aa_position not found
A8MU76,Error in A8MU76@: aa_position not found
P50851,Error in P50851@: aa_position not found
Q9Y6R7,Error in Q9Y6R7@: aa_position not found
Q4LDE5,Error in Q4LDE5@: aa_position not found
Q6V0I7,Error in Q6V0I7@: aa_position not found
Q8TD26,Error in Q8TD26@: aa_position not found
Q8IZQ1,Error in Q8IZQ1@: aa_position not found
P15822,Error in P15822@: aa_position not found
Q16881,Error in Q16881@: aa_position not found
P98088,Error in P98088@: aa_position not found
Q09666,Error in Q09666@: aa_position not found
O75592,Error in O75592@: aa_position not found
Q9UPA5,Error in Q9UPA5@: aa_position not found
Q8TDW7,Error in Q8TDW7@: aa_position not found
Q14571,Error in Q14571@: aa_position not found
Q9H799,Error in Q9H799@: aa_position not found
Q9Y6R7,Error in Q9Y6R7@: aa_position not found
Q9Y6R7,Error in Q9Y6R7@: aa_position not found
Q4G0P3,Error in Q4G0P3@: aa_position not found
Q8WXX0,Error in Q8WXX0@: aa_position not found
P25391,Error in P25391@: aa_position not found
Q96JB1,Error in Q96JB1@: aa_position not found
O75445,Error in O75445@: aa_position not found
Q9H251,Error in Q9H251@: aa_position not found
Q5TBA9,Error in Q5TBA9@: aa_position not found
Q9HC84,Error in Q9HC84@: aa_position not found
Q9UPN3,Error in Q9UPN3@: aa_position not found
Q14517,Error in Q14517@: aa_position not found
O15050,Error in O15050@: aa_position not found
P35555,Error in P35555@: aa_position not found
Q9NZJ4,Error in Q9NZJ4@: aa_position not found
Q86WI1,Error in Q86WI1@: aa_position not found
Q9H5I5,Error in Q9H5I5@: aa_position not found
Q9H799,Error in Q9H799@: aa_position not found
P15822,Error in P15822@: aa_position not found
Q9NZJ4,Error in Q9NZJ4@: aa_position not found
Q07954,Error in Q07954@: aa_position not found
Q9NT68,Error in Q9NT68@: aa_position not found
Q8TD57,Error in Q8TD57@: aa_position not found
Q8TD26,Error in Q8TD26@: aa_position not found
Q3L8U1,Error in Q3L8U1@: aa_position not found
O14686,Error in O14686@: aa_position not found
Q6ZTR5,Error in Q6ZTR5@: aa_position not found
Q6V1P9,Error in Q6V1P9@: aa_position not found
Q9BXT5,Error in Q9BXT5@: aa_position not found
A4UGR9,Error in A4UGR9@: aa_position not found
Q8WXG9,Error in Q8WXG9@: aa_position not found
Q8IVF4,Error in Q8IVF4@: aa_position not found
Q12830,Error in Q12830@: aa_position not found
Q14517,Error in Q14517@: aa_position not found
O94915,Error in O94915@: aa_position not found
Q14571,Error in Q14571@: aa_position not found
P08F94,Error in P08F94@: aa_position not found
Q9Y485,Error in Q9Y485@: aa_position not found
P12111,Error in P12111@: aa_position not found
Q7Z7G8,Error in Q7Z7G8@: aa_position not found
P35555,Error in P35555@: aa_position not found
O75962,Error in O75962@: aa_position not found
Q70CQ2,Error in Q70CQ2@: aa_position not found
Q8TDW7,Error in Q8TDW7@: aa_position not found
Q96PZ7,Error in Q96PZ7@: aa_position not found
Q8WXI7,Error in Q8WXI7@: aa_position not found
P08519,Error in P08519@: aa_position not found
P98088,Error in P98088@: aa_position not found
Q8IZT6,Error in Q8IZT6@: aa_position not found
Q8WXG9,Error in Q8WXG9@: aa_position not found
P98164,Error in P98164@: aa_position not found
Q8WUY3,Error in Q8WUY3@: aa_position not found
P51587,Error in P51587@: aa_position not found
Q9BXT5,Error in Q9BXT5@: aa_position not found
Q15911,Error in Q15911@: aa_position not found
Q8NDA2,Error in Q8NDA2@: aa_position not found
P35556,Error in P35556@: aa_position not found
Q9Y6R7,Error in Q9Y6R7@: aa_position not found
Q63HN8,Error in Q63HN8@: aa_position not found
Q9UMN6,Error in Q9UMN6@: aa_position not found
Q9NZJ4,Error in Q9NZJ4@: aa_position not found
O60494,Error in O60494@: aa_position not found
Q4G0P3,Error in Q4G0P3@: aa_position not found
O60494,Error in O60494@: aa_position not found
P78509,Error in P78509@: aa_position not found
Q5T1H1,Error in Q5T1H1@: aa_position not found
Q8IVF4,Error in Q8IVF4@: aa_position not found
Q96DT5,Error in Q96DT5@: aa_position not found
Q6V0I7,Error in Q6V0I7@: aa_position not found
P08519,Error in P08519@: aa_position not found
Q5CZC0,Error in Q5CZC0@: aa_position not found
P25391,Error in P25391@: aa_position not found
Q9NR09,"Error in Q9NR09@2600: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9NR09-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9Y485,Error in Q9Y485@: aa_position not found
Q5THJ4,Error in Q5THJ4@: aa_position not found
P25391,Error in P25391@: aa_position not found
Q07954,Error in Q07954@: aa_position not found
P98164,Error in P98164@: aa_position not found
Q07954,Error in Q07954@: aa_position not found
P20929,Error in P20929@: aa_position not found
O60281,Error in O60281@: aa_position not found
Q86YZ3,Error in Q86YZ3@: aa_position not found
Q86XX4,Error in Q86XX4@: aa_position not found
Q9BXT5,Error in Q9BXT5@: aa_position not found
Q9H251,Error in Q9H251@: aa_position not found
Q16787,Error in Q16787@: aa_position not found
Q14517,Error in Q14517@: aa_position not found
Q9UPN3,Error in Q9UPN3@: aa_position not found
Q96JB1,Error in Q96JB1@: aa_position not found
Q9TQE0,Error in Q9TQE0@: aa_position not found
Q86UP3,Error in Q86UP3@: aa_position not found
P04114,Error in P04114@: aa_position not found
Q5THJ4,Error in Q5THJ4@: aa_position not found
P04275,Error in P04275@: aa_position not found
Q7Z5P9,Error in Q7Z5P9@: aa_position not found
Q5T4S7,Error in Q5T4S7@: aa_position not found
P98088,Error in P98088@: aa_position not found
P11532,Error in P11532@: aa_position not found
Q9NT68,Error in Q9NT68@: aa_position not found
Q14643,Error in Q14643@: aa_position not found
Q86UP3,Error in Q86UP3@: aa_position not found
Q68DQ2,Error in Q68DQ2@: aa_position not found
Q5TBA9,Error in Q5TBA9@: aa_position not found
Q8NDA2,Error in Q8NDA2@: aa_position not found
Q5THJ4,Error in Q5THJ4@: aa_position not found
Q12955,Error in Q12955@: aa_position not found
Q5THJ4,Error in Q5THJ4@: aa_position not found
Q6ZR08,Error in Q6ZR08@: aa_position not found
Q8TE73,Error in Q8TE73@: aa_position not found
O60494,Error in O60494@: aa_position not found
Q8TD26,Error in Q8TD26@: aa_position not found
Q9UKZ4,Error in Q9UKZ4@: aa_position not found
P24043,Error in P24043@: aa_position not found
Q9UPA5,Error in Q9UPA5@: aa_position not found
Q2LD37,Error in Q2LD37@: aa_position not found
Q8TDW7,Error in Q8TDW7@: aa_position not found
Q9C0G6,Error in Q9C0G6@: aa_position not found
P08F94,Error in P08F94@: aa_position not found
Q8TD26,Error in Q8TD26@: aa_position not found
P98164,Error in P98164@: aa_position not found
Q03001,Error in Q03001@: aa_position not found
Q5SZK8,Error in Q5SZK8@: aa_position not found
P20930,Error in P20930@: aa_position not found
Q709C8,Error in Q709C8@: aa_position not found
Q14571,Error in Q14571@: aa_position not found
Q8TDX9,Error in Q8TDX9@: aa_position not found
Q9H799,Error in Q9H799@: aa_position not found
O14686,Error in O14686@: aa_position not found
Q5CZC0,Error in Q5CZC0@: aa_position not found
Q9NYQ7,Error in Q9NYQ7@: aa_position not found
Q96RW7,Error in Q96RW7@: aa_position not found
Q5T4S7,Error in Q5T4S7@: aa_position not found
P35555,Error in P35555@: aa_position not found
P98160,Error in P98160@: aa_position not found
Q9NU22,Error in Q9NU22@: aa_position not found
Q8IWI9,Error in Q8IWI9@: aa_position not found
Q3L8U1,Error in Q3L8U1@: aa_position not found
Q03001,Error in Q03001@: aa_position not found
Q03001,Error in Q03001@: aa_position not found
O75445,Error in O75445@: aa_position not found
Q9NR09,Error in Q9NR09@: aa_position not found
Q8NFC6,Error in Q8NFC6@: aa_position not found
Q9NRC6,Error in Q9NRC6@: aa_position not found
Q9P2D1,Error in Q9P2D1@: aa_position not found
Q75N90,Error in Q75N90@: aa_position not found
Q709C8,Error in Q709C8@: aa_position not found
Q9P2P6,Error in Q9P2P6@: aa_position not found
Q5THJ4,Error in Q5THJ4@: aa_position not found
Q8WXG9,Error in Q8WXG9@: aa_position not found
Q9P2P6,Error in Q9P2P6@: aa_position not found
P98088,Error in P98088@: aa_position not found
Q5TBA9,Error in Q5TBA9@: aa_position not found
Q8WXI7,Error in Q8WXI7@: aa_position not found
Q15751,Error in Q15751@: aa_position not found
O95613,Error in O95613@: aa_position not found
Q8WXG9,Error in Q8WXG9@: aa_position not found
O75962,Error in O75962@: aa_position not found
O15050,Error in O15050@: aa_position not found
Q5T4S7,Error in Q5T4S7@: aa_position not found
Q09666,Error in Q09666@: aa_position not found
Q96JG9,Error in Q96JG9@: aa_position not found
P11532,Error in P11532@: aa_position not found
O75445,Error in O75445@: aa_position not found
Q16787,Error in Q16787@: aa_position not found
Q03001,Error in Q03001@: aa_position not found
